epoch,avg_loss,lr,fid,best_fid,is_best,fid_no_improve_count
128,0.01180724,0.0000960515,,73.450448,0,0
129,0.01164087,0.0000959904,,73.450448,0,0
130,0.01082642,0.0000959289,,73.450448,0,0
131,0.01167059,0.0000958669,,73.450448,0,0
132,0.01179386,0.0000958044,,73.450448,0,0
133,0.01230519,0.0000957416,,73.450448,0,0
134,0.01131604,0.0000956782,,73.450448,0,0
135,0.01141772,0.0000956145,,73.450448,0,0
136,0.01162274,0.0000955502,,73.450448,0,0
137,0.01154990,0.0000954856,,73.450448,0,0
138,0.01167807,0.0000954205,,73.450448,0,0
139,0.01114717,0.0000953549,,73.450448,0,0
140,0.01225533,0.0000952889,,73.450448,0,0
141,0.01146478,0.0000952225,,73.450448,0,0
142,0.01077034,0.0000951556,,73.450448,0,0
143,0.01224401,0.0000950883,,73.450448,0,0
144,0.01229824,0.0000950206,,73.450448,0,0
145,0.01084981,0.0000949524,,73.450448,0,0
146,0.01060843,0.0000948837,,73.450448,0,0
147,0.01201617,0.0000948147,,73.450448,0,0
148,0.01108895,0.0000947452,,73.450448,0,0
149,0.01138859,0.0000946752,,73.450448,0,0
150,0.01047951,0.0000946048,,73.450448,0,0
151,0.01124839,0.0000945340,,73.450448,0,0
152,0.01127958,0.0000944628,,73.450448,0,0
153,0.01080687,0.0000943911,,73.450448,0,0
154,0.01125915,0.0000943189,,73.450448,0,0
155,0.01157005,0.0000942464,,73.450448,0,0
156,0.01131471,0.0000941734,,73.450448,0,0
157,0.01254044,0.0000941000,,73.450448,0,0
158,0.01122038,0.0000940262,,73.450448,0,0
159,0.01101882,0.0000939519,,73.450448,0,0
160,0.01144597,0.0000938772,,73.450448,0,0
161,0.01160909,0.0000938020,,73.450448,0,0
162,0.01105453,0.0000937265,,73.450448,0,0
163,0.01095620,0.0000936505,,73.450448,0,0
164,0.01152141,0.0000935741,,73.450448,0,0
165,0.01213177,0.0000934973,,73.450448,0,0
166,0.01115737,0.0000934200,,73.450448,0,0
167,0.01082609,0.0000933423,,73.450448,0,0
168,0.01151098,0.0000932642,,73.450448,0,0
169,0.01179373,0.0000931857,,73.450448,0,0
170,0.01107285,0.0000931067,,73.450448,0,0
171,0.01059625,0.0000930274,,73.450448,0,0
172,0.01110406,0.0000929476,,73.450448,0,0
173,0.01214037,0.0000928674,,73.450448,0,0
174,0.01125413,0.0000927867,,73.450448,0,0
175,0.01189326,0.0000927057,,73.450448,0,0
176,0.01105084,0.0000926242,,73.450448,0,0
177,0.01087089,0.0000925423,,73.450448,0,0
178,0.01169469,0.0000924601,,73.450448,0,0
179,0.01101482,0.0000923774,,73.450448,0,0
180,0.01116432,0.0000922942,,73.450448,0,0
181,0.01056130,0.0000922107,,73.450448,0,0
182,0.01045808,0.0000921268,,73.450448,0,0
183,0.01074863,0.0000920424,,73.450448,0,0
184,0.01066931,0.0000919576,,73.450448,0,0
185,0.01165946,0.0000918725,,73.450448,0,0
186,0.01109849,0.0000917869,,73.450448,0,0
187,0.01184951,0.0000917009,,73.450448,0,0
188,0.01022520,0.0000916145,,73.450448,0,0
189,0.01152429,0.0000915277,,73.450448,0,0
190,0.01033357,0.0000914405,,73.450448,0,0
191,0.01140709,0.0000913529,,73.450448,0,0
192,0.01115447,0.0000912649,,73.450448,0,0
193,0.01144405,0.0000911764,,73.450448,0,0
194,0.01128210,0.0000910876,,73.450448,0,0
195,0.01078840,0.0000909984,,73.450448,0,0
196,0.01169787,0.0000909088,,73.450448,0,0
197,0.01073997,0.0000908188,,73.450448,0,0
198,0.01038534,0.0000907284,,73.450448,0,0
199,0.01042704,0.0000906375,,73.450448,0,0
200,0.01137516,0.0000905463,58.402545,58.402545,1,0
201,0.01051246,0.0000904547,,58.402545,0,0
202,0.01133834,0.0000903627,,58.402545,0,0
203,0.01104659,0.0000902703,,58.402545,0,0
204,0.01136842,0.0000901776,,58.402545,0,0
205,0.01073765,0.0000900844,,58.402545,0,0
206,0.01270615,0.0000899908,,58.402545,0,0
207,0.01012380,0.0000898969,,58.402545,0,0
208,0.01152776,0.0000898025,,58.402545,0,0
209,0.01051977,0.0000897078,,58.402545,0,0
210,0.01101365,0.0000896127,,58.402545,0,0
211,0.01113645,0.0000895172,,58.402545,0,0
212,0.01179981,0.0000894213,,58.402545,0,0
213,0.01189076,0.0000893250,,58.402545,0,0
214,0.01133561,0.0000892283,,58.402545,0,0
215,0.01063599,0.0000891313,,58.402545,0,0
216,0.01033409,0.0000890339,,58.402545,0,0
217,0.01218376,0.0000889361,,58.402545,0,0
218,0.01140152,0.0000888379,,58.402545,0,0
219,0.01130781,0.0000887393,,58.402545,0,0
220,0.01019657,0.0000886404,,58.402545,0,0
221,0.01200288,0.0000885411,,58.402545,0,0
222,0.01181912,0.0000884414,,58.402545,0,0
223,0.01098252,0.0000883413,,58.402545,0,0
224,0.01116765,0.0000882409,,58.402545,0,0
225,0.01138723,0.0000881401,,58.402545,0,0
226,0.01110500,0.0000880389,,58.402545,0,0
227,0.01081053,0.0000879374,,58.402545,0,0
228,0.01113661,0.0000878354,,58.402545,0,0
229,0.01115446,0.0000877332,,58.402545,0,0
230,0.00975425,0.0000876305,,58.402545,0,0
231,0.01065210,0.0000875275,,58.402545,0,0
232,0.01091025,0.0000874241,,58.402545,0,0
233,0.01034480,0.0000873203,,58.402545,0,0
234,0.01038992,0.0000872162,,58.402545,0,0
235,0.01153458,0.0000871117,,58.402545,0,0
236,0.01132428,0.0000870069,,58.402545,0,0
237,0.01124213,0.0000869017,,58.402545,0,0
238,0.01128067,0.0000867961,,58.402545,0,0
239,0.01115210,0.0000866902,,58.402545,0,0
240,0.01125641,0.0000865839,,58.402545,0,0
241,0.00990638,0.0000864773,,58.402545,0,0
242,0.01157145,0.0000863703,,58.402545,0,0
243,0.01072157,0.0000862630,,58.402545,0,0
244,0.01084660,0.0000861553,,58.402545,0,0
245,0.01064512,0.0000860473,,58.402545,0,0
246,0.01104208,0.0000859389,,58.402545,0,0
247,0.01149441,0.0000858301,,58.402545,0,0
248,0.01123284,0.0000857210,,58.402545,0,0
249,0.01045588,0.0000856116,,58.402545,0,0
250,0.01088592,0.0000855018,,58.402545,0,0
251,0.01136594,0.0000853917,,58.402545,0,0
252,0.01104084,0.0000852812,,58.402545,0,0
253,0.00997203,0.0000851704,,58.402545,0,0
254,0.01051577,0.0000850592,,58.402545,0,0
255,0.01101491,0.0000849477,,58.402545,0,0
256,0.01085187,0.0000848358,,58.402545,0,0
257,0.01213029,0.0000847237,,58.402545,0,0
258,0.01127106,0.0000846111,,58.402545,0,0
259,0.01031813,0.0000844983,,58.402545,0,0
260,0.01114947,0.0000843851,,58.402545,0,0
261,0.01014330,0.0000842716,,58.402545,0,0
262,0.01098963,0.0000841577,,58.402545,0,0
263,0.01129452,0.0000840435,,58.402545,0,0
264,0.01139587,0.0000839290,,58.402545,0,0
265,0.01181629,0.0000838141,,58.402545,0,0
266,0.01101868,0.0000836989,,58.402545,0,0
267,0.01100460,0.0000835834,,58.402545,0,0
268,0.01091892,0.0000834676,,58.402545,0,0
269,0.01051557,0.0000833514,,58.402545,0,0
270,0.01120368,0.0000832349,,58.402545,0,0
271,0.01015096,0.0000831181,,58.402545,0,0
272,0.01034218,0.0000830010,,58.402545,0,0
273,0.01042324,0.0000828835,,58.402545,0,0
274,0.01037012,0.0000827658,,58.402545,0,0
275,0.01104769,0.0000826477,,58.402545,0,0
276,0.01178014,0.0000825293,,58.402545,0,0
277,0.01096043,0.0000824105,,58.402545,0,0
278,0.01092906,0.0000822915,,58.402545,0,0
279,0.01081573,0.0000821722,,58.402545,0,0
280,0.01024431,0.0000820525,,58.402545,0,0
281,0.00984094,0.0000819325,,58.402545,0,0
282,0.00995455,0.0000818122,,58.402545,0,0
283,0.01032949,0.0000816916,,58.402545,0,0
284,0.00994802,0.0000815707,,58.402545,0,0
285,0.01050310,0.0000814495,,58.402545,0,0
286,0.01047332,0.0000813280,,58.402545,0,0
287,0.01053582,0.0000812062,,58.402545,0,0
288,0.01072949,0.0000810841,,58.402545,0,0
289,0.01125316,0.0000809616,,58.402545,0,0
290,0.01044455,0.0000808389,,58.402545,0,0
291,0.01087855,0.0000807159,,58.402545,0,0
292,0.01108759,0.0000805925,,58.402545,0,0
293,0.01086088,0.0000804689,,58.402545,0,0
294,0.01086908,0.0000803450,,58.402545,0,0
295,0.00984904,0.0000802208,,58.402545,0,0
296,0.01093281,0.0000800963,,58.402545,0,0
297,0.01106380,0.0000799715,,58.402545,0,0
298,0.01021520,0.0000798464,,58.402545,0,0
299,0.01029156,0.0000797210,,58.402545,0,0
300,0.00991216,0.0000795954,52.381804,52.381804,1,0
301,0.01068661,0.0000794694,,52.381804,0,0
302,0.01103163,0.0000793432,,52.381804,0,0
303,0.01241185,0.0000792167,,52.381804,0,0
304,0.01019590,0.0000790898,,52.381804,0,0
305,0.01107692,0.0000789628,,52.381804,0,0
306,0.00983172,0.0000788354,,52.381804,0,0
307,0.01025438,0.0000787077,,52.381804,0,0
308,0.01108682,0.0000785798,,52.381804,0,0
309,0.01134280,0.0000784516,,52.381804,0,0
310,0.01087420,0.0000783231,,52.381804,0,0
311,0.01116235,0.0000781944,,52.381804,0,0
312,0.01161989,0.0000780653,,52.381804,0,0
313,0.01069060,0.0000779360,,52.381804,0,0
314,0.00978971,0.0000778065,,52.381804,0,0
315,0.00973294,0.0000776766,,52.381804,0,0
316,0.01083343,0.0000775465,,52.381804,0,0
317,0.01005607,0.0000774161,,52.381804,0,0
318,0.01026592,0.0000772855,,52.381804,0,0
319,0.01097580,0.0000771546,,52.381804,0,0
320,0.01057010,0.0000770234,,52.381804,0,0
321,0.01014701,0.0000768920,,52.381804,0,0
322,0.01016668,0.0000767603,,52.381804,0,0
323,0.01101509,0.0000766284,,52.381804,0,0
324,0.01095596,0.0000764961,,52.381804,0,0
325,0.00912276,0.0000763637,,52.381804,0,0
326,0.01076619,0.0000762310,,52.381804,0,0
327,0.01009904,0.0000760980,,52.381804,0,0
328,0.00986777,0.0000759648,,52.381804,0,0
329,0.01092379,0.0000758313,,52.381804,0,0
330,0.01087895,0.0000756976,,52.381804,0,0
331,0.00983760,0.0000755636,,52.381804,0,0
332,0.01080445,0.0000754293,,52.381804,0,0
333,0.01011763,0.0000752949,,52.381804,0,0
334,0.01130603,0.0000751602,,52.381804,0,0
335,0.01066743,0.0000750252,,52.381804,0,0
336,0.01037116,0.0000748900,,52.381804,0,0
337,0.01102488,0.0000747546,,52.381804,0,0
338,0.00964432,0.0000746189,,52.381804,0,0
339,0.00979807,0.0000744830,,52.381804,0,0
340,0.00983307,0.0000743468,,52.381804,0,0
341,0.00998883,0.0000742104,,52.381804,0,0
342,0.01152258,0.0000740738,,52.381804,0,0
343,0.00961820,0.0000739369,,52.381804,0,0
344,0.01000939,0.0000737998,,52.381804,0,0
345,0.00956483,0.0000736625,,52.381804,0,0
346,0.01148071,0.0000735250,,52.381804,0,0
347,0.00978102,0.0000733872,,52.381804,0,0
348,0.01067571,0.0000732492,,52.381804,0,0
349,0.01055670,0.0000731110,,52.381804,0,0
350,0.01003169,0.0000729725,,52.381804,0,0
351,0.01057087,0.0000728339,,52.381804,0,0
352,0.01035438,0.0000726950,,52.381804,0,0
353,0.01033161,0.0000725559,,52.381804,0,0
354,0.01016317,0.0000724165,,52.381804,0,0
355,0.01050385,0.0000722770,,52.381804,0,0
356,0.01065001,0.0000721372,,52.381804,0,0
357,0.01106348,0.0000719973,,52.381804,0,0
358,0.01109430,0.0000718571,,52.381804,0,0
359,0.01130326,0.0000717167,,52.381804,0,0
360,0.00907599,0.0000715761,,52.381804,0,0
361,0.01060935,0.0000714353,,52.381804,0,0
362,0.00920519,0.0000712942,,52.381804,0,0
363,0.01020698,0.0000711530,,52.381804,0,0
364,0.01019274,0.0000710116,,52.381804,0,0
365,0.01064754,0.0000708700,,52.381804,0,0
366,0.01087429,0.0000707281,,52.381804,0,0
367,0.01021331,0.0000705861,,52.381804,0,0
368,0.00999750,0.0000704439,,52.381804,0,0
369,0.01094354,0.0000703014,,52.381804,0,0
370,0.01059680,0.0000701588,,52.381804,0,0
371,0.01018735,0.0000700160,,52.381804,0,0
372,0.01027686,0.0000698730,,52.381804,0,0
373,0.01102794,0.0000697298,,52.381804,0,0
374,0.01071693,0.0000695864,,52.381804,0,0
375,0.01046678,0.0000694428,,52.381804,0,0
376,0.01086588,0.0000692991,,52.381804,0,0
377,0.01018137,0.0000691551,,52.381804,0,0
378,0.01110887,0.0000690110,,52.381804,0,0
379,0.01000366,0.0000688667,,52.381804,0,0
380,0.01037491,0.0000687222,,52.381804,0,0
381,0.01061564,0.0000685775,,52.381804,0,0
382,0.01039121,0.0000684326,,52.381804,0,0
383,0.01085971,0.0000682876,,52.381804,0,0
384,0.00954228,0.0000681424,,52.381804,0,0
385,0.00992648,0.0000679970,,52.381804,0,0
386,0.00965957,0.0000678514,,52.381804,0,0
387,0.01003722,0.0000677057,,52.381804,0,0
388,0.01101484,0.0000675598,,52.381804,0,0
389,0.00947334,0.0000674138,,52.381804,0,0
390,0.00953019,0.0000672675,,52.381804,0,0
391,0.01080656,0.0000671211,,52.381804,0,0
392,0.01053713,0.0000669746,,52.381804,0,0
393,0.00969688,0.0000668278,,52.381804,0,0
394,0.01033640,0.0000666810,,52.381804,0,0
395,0.01017343,0.0000665339,,52.381804,0,0
396,0.01017633,0.0000663867,,52.381804,0,0
397,0.01041118,0.0000662393,,52.381804,0,0
398,0.01036101,0.0000660918,,52.381804,0,0
399,0.01013417,0.0000659442,,52.381804,0,0
400,0.01007631,0.0000657963,45.474296,45.474296,1,0
401,0.00984852,0.0000656484,,45.474296,0,0
402,0.00915447,0.0000655002,,45.474296,0,0
403,0.00968906,0.0000653520,,45.474296,0,0
404,0.00963683,0.0000652036,,45.474296,0,0
405,0.01006643,0.0000650550,,45.474296,0,0
406,0.01120774,0.0000649063,,45.474296,0,0
407,0.01042029,0.0000647574,,45.474296,0,0
408,0.01047199,0.0000646085,,45.474296,0,0
409,0.01091835,0.0000644593,,45.474296,0,0
410,0.00946486,0.0000643101,,45.474296,0,0
411,0.00974947,0.0000641607,,45.474296,0,0
412,0.01019347,0.0000640111,,45.474296,0,0
413,0.01100610,0.0000638615,,45.474296,0,0
414,0.01030500,0.0000637116,,45.474296,0,0
415,0.01035923,0.0000635617,,45.474296,0,0
416,0.01066633,0.0000634117,,45.474296,0,0
417,0.01053450,0.0000632615,,45.474296,0,0
418,0.01025166,0.0000631112,,45.474296,0,0
419,0.00961709,0.0000629607,,45.474296,0,0
420,0.01043728,0.0000628101,,45.474296,0,0
421,0.01034753,0.0000626595,,45.474296,0,0
422,0.01027112,0.0000625087,,45.474296,0,0
423,0.00970821,0.0000623577,,45.474296,0,0
424,0.01050610,0.0000622067,,45.474296,0,0
425,0.00990443,0.0000620555,,45.474296,0,0
426,0.01012234,0.0000619043,,45.474296,0,0
427,0.00951523,0.0000617529,,45.474296,0,0
428,0.01015078,0.0000616014,,45.474296,0,0
429,0.01080372,0.0000614498,,45.474296,0,0
430,0.01048502,0.0000612981,,45.474296,0,0
431,0.01181482,0.0000611463,,45.474296,0,0
432,0.00914583,0.0000609944,,45.474296,0,0
433,0.01049186,0.0000608423,,45.474296,0,0
434,0.01117783,0.0000606902,,45.474296,0,0
435,0.01018368,0.0000605380,,45.474296,0,0
436,0.00996078,0.0000603856,,45.474296,0,0
437,0.01034010,0.0000602332,,45.474296,0,0
438,0.01049503,0.0000600807,,45.474296,0,0
439,0.00983856,0.0000599281,,45.474296,0,0
440,0.00991755,0.0000597754,,45.474296,0,0
441,0.01007110,0.0000596226,,45.474296,0,0
442,0.01092220,0.0000594697,,45.474296,0,0
443,0.01000542,0.0000593167,,45.474296,0,0
444,0.00988113,0.0000591636,,45.474296,0,0
445,0.00925278,0.0000590105,,45.474296,0,0
446,0.00994776,0.0000588573,,45.474296,0,0
447,0.00984386,0.0000587039,,45.474296,0,0
448,0.01035240,0.0000585505,,45.474296,0,0
449,0.00975014,0.0000583971,,45.474296,0,0
450,0.01005372,0.0000582435,,45.474296,0,0
451,0.01035612,0.0000580899,,45.474296,0,0
452,0.01028720,0.0000579362,,45.474296,0,0
453,0.01030665,0.0000577824,,45.474296,0,0
454,0.00979343,0.0000576285,,45.474296,0,0
455,0.01065329,0.0000574746,,45.474296,0,0
456,0.01014516,0.0000573206,,45.474296,0,0
457,0.00954743,0.0000571666,,45.474296,0,0
458,0.01061792,0.0000570124,,45.474296,0,0
459,0.00976444,0.0000568582,,45.474296,0,0
460,0.01053999,0.0000567040,,45.474296,0,0
461,0.01041686,0.0000565497,,45.474296,0,0
462,0.00949990,0.0000563953,,45.474296,0,0
463,0.00989804,0.0000562409,,45.474296,0,0
464,0.01014744,0.0000560864,,45.474296,0,0
465,0.01024209,0.0000559318,,45.474296,0,0
466,0.00950166,0.0000557773,,45.474296,0,0
467,0.00937136,0.0000556226,,45.474296,0,0
468,0.01015943,0.0000554679,,45.474296,0,0
469,0.01050511,0.0000553132,,45.474296,0,0
470,0.00993141,0.0000551584,,45.474296,0,0
471,0.00969835,0.0000550035,,45.474296,0,0
472,0.00980597,0.0000548486,,45.474296,0,0
473,0.01117795,0.0000546937,,45.474296,0,0
474,0.01098452,0.0000545387,,45.474296,0,0
475,0.01003737,0.0000543837,,45.474296,0,0
476,0.01001083,0.0000542287,,45.474296,0,0
477,0.00969761,0.0000540736,,45.474296,0,0
478,0.00961540,0.0000539185,,45.474296,0,0
479,0.01047985,0.0000537633,,45.474296,0,0
480,0.00979360,0.0000536081,,45.474296,0,0
481,0.00951005,0.0000534529,,45.474296,0,0
482,0.01007846,0.0000532977,,45.474296,0,0
483,0.01119130,0.0000531424,,45.474296,0,0
484,0.00996198,0.0000529871,,45.474296,0,0
485,0.00977636,0.0000528318,,45.474296,0,0
486,0.00943641,0.0000526764,,45.474296,0,0
487,0.00929356,0.0000525211,,45.474296,0,0
488,0.00968917,0.0000523657,,45.474296,0,0
489,0.01040262,0.0000522103,,45.474296,0,0
490,0.01035512,0.0000520548,,45.474296,0,0
491,0.00942918,0.0000518994,,45.474296,0,0
492,0.01103889,0.0000517439,,45.474296,0,0
493,0.01016521,0.0000515885,,45.474296,0,0
494,0.01051903,0.0000514330,,45.474296,0,0
495,0.00970396,0.0000512775,,45.474296,0,0
496,0.00998983,0.0000511220,,45.474296,0,0
497,0.00932928,0.0000509665,,45.474296,0,0
498,0.01006339,0.0000508110,,45.474296,0,0
499,0.00971287,0.0000506555,,45.474296,0,0
500,0.01039177,0.0000505000,42.856771,42.856771,1,0
501,0.01000228,0.0000503445,,42.856771,0,0
502,0.01000726,0.0000501890,,42.856771,0,0
503,0.01056957,0.0000500335,,42.856771,0,0
504,0.01017089,0.0000498780,,42.856771,0,0
505,0.00963964,0.0000497225,,42.856771,0,0
506,0.01004753,0.0000495670,,42.856771,0,0
507,0.01009767,0.0000494115,,42.856771,0,0
508,0.00970629,0.0000492561,,42.856771,0,0
509,0.01017926,0.0000491006,,42.856771,0,0
510,0.00996844,0.0000489452,,42.856771,0,0
511,0.01037204,0.0000487897,,42.856771,0,0
512,0.00957107,0.0000486343,,42.856771,0,0
513,0.01030328,0.0000484789,,42.856771,0,0
514,0.00984706,0.0000483236,,42.856771,0,0
515,0.00962071,0.0000481682,,42.856771,0,0
516,0.01051178,0.0000480129,,42.856771,0,0
517,0.00955493,0.0000478576,,42.856771,0,0
518,0.00930425,0.0000477023,,42.856771,0,0
519,0.00909618,0.0000475471,,42.856771,0,0
520,0.00895161,0.0000473919,,42.856771,0,0
521,0.00966827,0.0000472367,,42.856771,0,0
522,0.00989115,0.0000470815,,42.856771,0,0
523,0.00964395,0.0000469264,,42.856771,0,0
524,0.01066054,0.0000467713,,42.856771,0,0
525,0.00955512,0.0000466163,,42.856771,0,0
526,0.01185319,0.0000464613,,42.856771,0,0
527,0.00885770,0.0000463063,,42.856771,0,0
528,0.00911959,0.0000461514,,42.856771,0,0
529,0.00972514,0.0000459965,,42.856771,0,0
530,0.01008789,0.0000458416,,42.856771,0,0
531,0.00958461,0.0000456868,,42.856771,0,0
532,0.01023034,0.0000455321,,42.856771,0,0
533,0.00937154,0.0000453774,,42.856771,0,0
534,0.01019935,0.0000452227,,42.856771,0,0
535,0.00905843,0.0000450682,,42.856771,0,0
536,0.00920397,0.0000449136,,42.856771,0,0
537,0.00934423,0.0000447591,,42.856771,0,0
538,0.00931836,0.0000446047,,42.856771,0,0
539,0.00883508,0.0000444503,,42.856771,0,0
540,0.00964917,0.0000442960,,42.856771,0,0
541,0.00930827,0.0000441418,,42.856771,0,0
542,0.00853738,0.0000439876,,42.856771,0,0
543,0.00971409,0.0000438334,,42.856771,0,0
544,0.00908325,0.0000436794,,42.856771,0,0
545,0.00953252,0.0000435254,,42.856771,0,0
546,0.00961566,0.0000433715,,42.856771,0,0
547,0.00977356,0.0000432176,,42.856771,0,0
548,0.00893604,0.0000430638,,42.856771,0,0
549,0.00988684,0.0000429101,,42.856771,0,0
550,0.00924157,0.0000427565,,42.856771,0,0
551,0.00929825,0.0000426029,,42.856771,0,0
552,0.00923910,0.0000424495,,42.856771,0,0
553,0.00983083,0.0000422961,,42.856771,0,0
554,0.01030547,0.0000421427,,42.856771,0,0
555,0.00984388,0.0000419895,,42.856771,0,0
556,0.01082437,0.0000418364,,42.856771,0,0
557,0.00964203,0.0000416833,,42.856771,0,0
558,0.00920223,0.0000415303,,42.856771,0,0
559,0.00884073,0.0000413774,,42.856771,0,0
560,0.00988932,0.0000412246,,42.856771,0,0
561,0.00899575,0.0000410719,,42.856771,0,0
562,0.00900400,0.0000409193,,42.856771,0,0
563,0.00896316,0.0000407668,,42.856771,0,0
564,0.00907565,0.0000406144,,42.856771,0,0
565,0.00972976,0.0000404620,,42.856771,0,0
566,0.00960244,0.0000403098,,42.856771,0,0
567,0.00884875,0.0000401577,,42.856771,0,0
568,0.00888716,0.0000400056,,42.856771,0,0
569,0.00942223,0.0000398537,,42.856771,0,0
570,0.00955947,0.0000397019,,42.856771,0,0
571,0.00988623,0.0000395502,,42.856771,0,0
572,0.00960209,0.0000393986,,42.856771,0,0
