epoch,avg_loss,lr,fid,best_fid,is_best,fid_no_improve_count
181,0.01111167,0.0000922107,,76.478107,0,0
182,0.01184435,0.0000921268,,76.478107,0,0
183,0.01298435,0.0000920424,,76.478107,0,0
184,0.01132093,0.0000919576,,76.478107,0,0
185,0.01226010,0.0000918725,,76.478107,0,0
186,0.01144628,0.0000917869,,76.478107,0,0
187,0.01275805,0.0000917009,,76.478107,0,0
188,0.01120024,0.0000916145,,76.478107,0,0
189,0.01135566,0.0000915277,,76.478107,0,0
190,0.01120251,0.0000914405,,76.478107,0,0
191,0.01245454,0.0000913529,,76.478107,0,0
192,0.01266683,0.0000912649,,76.478107,0,0
193,0.01178570,0.0000911764,,76.478107,0,0
194,0.01176583,0.0000910876,,76.478107,0,0
195,0.01087248,0.0000909984,,76.478107,0,0
196,0.01197606,0.0000909088,,76.478107,0,0
197,0.01098902,0.0000908188,,76.478107,0,0
198,0.01087797,0.0000907284,,76.478107,0,0
199,0.01122830,0.0000906375,,76.478107,0,0
200,0.01128058,0.0000905463,69.327542,69.327542,1,0
201,0.01164558,0.0000904547,,69.327542,0,0
202,0.01100651,0.0000903627,,69.327542,0,0
203,0.01177336,0.0000902703,,69.327542,0,0
204,0.01079003,0.0000901776,,69.327542,0,0
205,0.01109641,0.0000900844,,69.327542,0,0
206,0.01152467,0.0000899908,,69.327542,0,0
207,0.01139344,0.0000898969,,69.327542,0,0
208,0.01214275,0.0000898025,,69.327542,0,0
209,0.01102682,0.0000897078,,69.327542,0,0
210,0.01027313,0.0000896127,,69.327542,0,0
211,0.01327132,0.0000895172,,69.327542,0,0
212,0.01172603,0.0000894213,,69.327542,0,0
213,0.01164961,0.0000893250,,69.327542,0,0
214,0.01140567,0.0000892283,,69.327542,0,0
215,0.01118992,0.0000891313,,69.327542,0,0
216,0.01078153,0.0000890339,,69.327542,0,0
217,0.01175108,0.0000889361,,69.327542,0,0
218,0.01188746,0.0000888379,,69.327542,0,0
219,0.01158879,0.0000887393,,69.327542,0,0
220,0.01190676,0.0000886404,,69.327542,0,0
221,0.01162343,0.0000885411,,69.327542,0,0
222,0.01096139,0.0000884414,,69.327542,0,0
223,0.01113533,0.0000883413,,69.327542,0,0
224,0.01124582,0.0000882409,,69.327542,0,0
225,0.01071035,0.0000881401,,69.327542,0,0
226,0.01185469,0.0000880389,,69.327542,0,0
227,0.01153658,0.0000879374,,69.327542,0,0
228,0.01021791,0.0000878354,,69.327542,0,0
229,0.01207776,0.0000877332,,69.327542,0,0
230,0.01267763,0.0000876305,,69.327542,0,0
231,0.01149501,0.0000875275,,69.327542,0,0
232,0.01206680,0.0000874241,,69.327542,0,0
233,0.01067796,0.0000873203,,69.327542,0,0
234,0.01121556,0.0000872162,,69.327542,0,0
235,0.01097324,0.0000871117,,69.327542,0,0
236,0.01160302,0.0000870069,,69.327542,0,0
237,0.01214224,0.0000869017,,69.327542,0,0
238,0.01074953,0.0000867961,,69.327542,0,0
239,0.01160380,0.0000866902,,69.327542,0,0
240,0.01105194,0.0000865839,,69.327542,0,0
241,0.01135681,0.0000864773,,69.327542,0,0
242,0.01188644,0.0000863703,,69.327542,0,0
243,0.01028598,0.0000862630,,69.327542,0,0
244,0.01071023,0.0000861553,,69.327542,0,0
245,0.01137959,0.0000860473,,69.327542,0,0
246,0.01135822,0.0000859389,,69.327542,0,0
247,0.01105329,0.0000858301,,69.327542,0,0
248,0.01076569,0.0000857210,,69.327542,0,0
249,0.01057945,0.0000856116,,69.327542,0,0
250,0.01160022,0.0000855018,,69.327542,0,0
251,0.01255543,0.0000853917,,69.327542,0,0
252,0.01135775,0.0000852812,,69.327542,0,0
253,0.01177384,0.0000851704,,69.327542,0,0
254,0.01073166,0.0000850592,,69.327542,0,0
255,0.01174548,0.0000849477,,69.327542,0,0
256,0.01108950,0.0000848358,,69.327542,0,0
257,0.01258873,0.0000847237,,69.327542,0,0
258,0.01228517,0.0000846111,,69.327542,0,0
259,0.01131078,0.0000844983,,69.327542,0,0
260,0.01153094,0.0000843851,,69.327542,0,0
261,0.01036030,0.0000842716,,69.327542,0,0
262,0.01100136,0.0000841577,,69.327542,0,0
263,0.01135757,0.0000840435,,69.327542,0,0
264,0.01175820,0.0000839290,,69.327542,0,0
265,0.01209919,0.0000838141,,69.327542,0,0
266,0.01124968,0.0000836989,,69.327542,0,0
267,0.01097605,0.0000835834,,69.327542,0,0
268,0.01064398,0.0000834676,,69.327542,0,0
269,0.00981045,0.0000833514,,69.327542,0,0
270,0.01135741,0.0000832349,,69.327542,0,0
271,0.01140167,0.0000831181,,69.327542,0,0
272,0.01179622,0.0000830010,,69.327542,0,0
273,0.01166570,0.0000828835,,69.327542,0,0
274,0.01108670,0.0000827658,,69.327542,0,0
275,0.01213154,0.0000826477,,69.327542,0,0
276,0.01132879,0.0000825293,,69.327542,0,0
277,0.01116063,0.0000824105,,69.327542,0,0
278,0.01118171,0.0000822915,,69.327542,0,0
279,0.01161918,0.0000821722,,69.327542,0,0
280,0.01131229,0.0000820525,,69.327542,0,0
281,0.01166544,0.0000819325,,69.327542,0,0
282,0.01129004,0.0000818122,,69.327542,0,0
283,0.01128450,0.0000816916,,69.327542,0,0
284,0.01171485,0.0000815707,,69.327542,0,0
285,0.01128271,0.0000814495,,69.327542,0,0
286,0.01164875,0.0000813280,,69.327542,0,0
287,0.01094291,0.0000812062,,69.327542,0,0
288,0.01152658,0.0000810841,,69.327542,0,0
289,0.01089230,0.0000809616,,69.327542,0,0
290,0.01049732,0.0000808389,,69.327542,0,0
291,0.01161651,0.0000807159,,69.327542,0,0
292,0.01112824,0.0000805925,,69.327542,0,0
293,0.01077928,0.0000804689,,69.327542,0,0
294,0.01129837,0.0000803450,,69.327542,0,0
295,0.01170855,0.0000802208,,69.327542,0,0
296,0.01056653,0.0000800963,,69.327542,0,0
297,0.01066939,0.0000799715,,69.327542,0,0
298,0.01131772,0.0000798464,,69.327542,0,0
299,0.01075794,0.0000797210,,69.327542,0,0
300,0.00999633,0.0000795954,59.363490,59.363490,1,0
301,0.01070530,0.0000794694,,59.363490,0,0
302,0.01109320,0.0000793432,,59.363490,0,0
303,0.01102880,0.0000792167,,59.363490,0,0
304,0.01177577,0.0000790898,,59.363490,0,0
305,0.01227605,0.0000789628,,59.363490,0,0
306,0.01110744,0.0000788354,,59.363490,0,0
307,0.01186862,0.0000787077,,59.363490,0,0
308,0.01141147,0.0000785798,,59.363490,0,0
309,0.00983963,0.0000784516,,59.363490,0,0
310,0.01139763,0.0000783231,,59.363490,0,0
311,0.01167716,0.0000781944,,59.363490,0,0
312,0.01097475,0.0000780653,,59.363490,0,0
313,0.01082597,0.0000779360,,59.363490,0,0
314,0.01084109,0.0000778065,,59.363490,0,0
315,0.01026519,0.0000776766,,59.363490,0,0
316,0.01172929,0.0000775465,,59.363490,0,0
317,0.01121250,0.0000774161,,59.363490,0,0
318,0.01033123,0.0000772855,,59.363490,0,0
319,0.01173519,0.0000771546,,59.363490,0,0
320,0.01121731,0.0000770234,,59.363490,0,0
321,0.01040134,0.0000768920,,59.363490,0,0
322,0.01144050,0.0000767603,,59.363490,0,0
323,0.01103831,0.0000766284,,59.363490,0,0
324,0.01081702,0.0000764961,,59.363490,0,0
325,0.01043477,0.0000763637,,59.363490,0,0
326,0.01112215,0.0000762310,,59.363490,0,0
327,0.01044653,0.0000760980,,59.363490,0,0
328,0.01139540,0.0000759648,,59.363490,0,0
329,0.01173187,0.0000758313,,59.363490,0,0
330,0.01100493,0.0000756976,,59.363490,0,0
331,0.01134112,0.0000755636,,59.363490,0,0
332,0.01070711,0.0000754293,,59.363490,0,0
333,0.00997154,0.0000752949,,59.363490,0,0
334,0.01050058,0.0000751602,,59.363490,0,0
335,0.01028666,0.0000750252,,59.363490,0,0
336,0.01027265,0.0000748900,,59.363490,0,0
337,0.01206506,0.0000747546,,59.363490,0,0
338,0.01053866,0.0000746189,,59.363490,0,0
339,0.01088532,0.0000744830,,59.363490,0,0
340,0.01018594,0.0000743468,,59.363490,0,0
341,0.01096584,0.0000742104,,59.363490,0,0
342,0.01076524,0.0000740738,,59.363490,0,0
343,0.01021632,0.0000739369,,59.363490,0,0
344,0.01053499,0.0000737998,,59.363490,0,0
345,0.01095121,0.0000736625,,59.363490,0,0
346,0.01264883,0.0000735250,,59.363490,0,0
347,0.01102834,0.0000733872,,59.363490,0,0
348,0.01087670,0.0000732492,,59.363490,0,0
349,0.01159578,0.0000731110,,59.363490,0,0
350,0.01176348,0.0000729725,,59.363490,0,0
351,0.01102848,0.0000728339,,59.363490,0,0
352,0.01094631,0.0000726950,,59.363490,0,0
353,0.01122786,0.0000725559,,59.363490,0,0
354,0.01078764,0.0000724165,,59.363490,0,0
355,0.01183083,0.0000722770,,59.363490,0,0
356,0.01184814,0.0000721372,,59.363490,0,0
357,0.01118747,0.0000719973,,59.363490,0,0
358,0.01133346,0.0000718571,,59.363490,0,0
359,0.01126377,0.0000717167,,59.363490,0,0
360,0.01170682,0.0000715761,,59.363490,0,0
361,0.01082264,0.0000714353,,59.363490,0,0
362,0.01085459,0.0000712942,,59.363490,0,0
363,0.01036716,0.0000711530,,59.363490,0,0
364,0.01135801,0.0000710116,,59.363490,0,0
365,0.01136128,0.0000708700,,59.363490,0,0
366,0.01027150,0.0000707281,,59.363490,0,0
367,0.01139294,0.0000705861,,59.363490,0,0
368,0.01160339,0.0000704439,,59.363490,0,0
369,0.01072913,0.0000703014,,59.363490,0,0
370,0.01140626,0.0000701588,,59.363490,0,0
371,0.01034656,0.0000700160,,59.363490,0,0
372,0.01171790,0.0000698730,,59.363490,0,0
373,0.01088292,0.0000697298,,59.363490,0,0
374,0.01052298,0.0000695864,,59.363490,0,0
375,0.01038812,0.0000694428,,59.363490,0,0
376,0.01065984,0.0000692991,,59.363490,0,0
377,0.01020918,0.0000691551,,59.363490,0,0
378,0.01005515,0.0000690110,,59.363490,0,0
379,0.01109321,0.0000688667,,59.363490,0,0
380,0.01067379,0.0000687222,,59.363490,0,0
381,0.01114882,0.0000685775,,59.363490,0,0
382,0.01139458,0.0000684326,,59.363490,0,0
383,0.00967621,0.0000682876,,59.363490,0,0
384,0.01002604,0.0000681424,,59.363490,0,0
385,0.01102698,0.0000679970,,59.363490,0,0
386,0.01122704,0.0000678514,,59.363490,0,0
387,0.01067539,0.0000677057,,59.363490,0,0
388,0.01159826,0.0000675598,,59.363490,0,0
389,0.01101271,0.0000674138,,59.363490,0,0
390,0.01131585,0.0000672675,,59.363490,0,0
391,0.01165648,0.0000671211,,59.363490,0,0
392,0.01111445,0.0000669746,,59.363490,0,0
393,0.01167064,0.0000668278,,59.363490,0,0
394,0.01113432,0.0000666810,,59.363490,0,0
395,0.01150668,0.0000665339,,59.363490,0,0
396,0.01149260,0.0000663867,,59.363490,0,0
397,0.01175963,0.0000662393,,59.363490,0,0
398,0.01127627,0.0000660918,,59.363490,0,0
399,0.01023414,0.0000659442,,59.363490,0,0
400,0.01064906,0.0000657963,55.172855,55.172855,1,0
401,0.01109916,0.0000656484,,55.172855,0,0
402,0.01081761,0.0000655002,,55.172855,0,0
403,0.01108733,0.0000653520,,55.172855,0,0
404,0.01024738,0.0000652036,,55.172855,0,0
405,0.01082198,0.0000650550,,55.172855,0,0
406,0.01036820,0.0000649063,,55.172855,0,0
407,0.01091368,0.0000647574,,55.172855,0,0
408,0.01074229,0.0000646085,,55.172855,0,0
409,0.01113753,0.0000644593,,55.172855,0,0
410,0.01042276,0.0000643101,,55.172855,0,0
411,0.01104423,0.0000641607,,55.172855,0,0
412,0.00967419,0.0000640111,,55.172855,0,0
413,0.01078195,0.0000638615,,55.172855,0,0
414,0.01191200,0.0000637116,,55.172855,0,0
415,0.01024201,0.0000635617,,55.172855,0,0
416,0.01092088,0.0000634117,,55.172855,0,0
417,0.01140244,0.0000632615,,55.172855,0,0
418,0.01136582,0.0000631112,,55.172855,0,0
419,0.01072559,0.0000629607,,55.172855,0,0
420,0.01015338,0.0000628101,,55.172855,0,0
421,0.01223112,0.0000626595,,55.172855,0,0
422,0.01060869,0.0000625087,,55.172855,0,0
423,0.00990594,0.0000623577,,55.172855,0,0
424,0.01074172,0.0000622067,,55.172855,0,0
425,0.01070724,0.0000620555,,55.172855,0,0
426,0.01082383,0.0000619043,,55.172855,0,0
427,0.00972279,0.0000617529,,55.172855,0,0
428,0.01019428,0.0000616014,,55.172855,0,0
429,0.01033771,0.0000614498,,55.172855,0,0
430,0.01018822,0.0000612981,,55.172855,0,0
431,0.01107521,0.0000611463,,55.172855,0,0
432,0.01089598,0.0000609944,,55.172855,0,0
433,0.01157011,0.0000608423,,55.172855,0,0
434,0.01009428,0.0000606902,,55.172855,0,0
435,0.01011465,0.0000605380,,55.172855,0,0
436,0.01144096,0.0000603856,,55.172855,0,0
437,0.00970773,0.0000602332,,55.172855,0,0
438,0.01093019,0.0000600807,,55.172855,0,0
439,0.01100641,0.0000599281,,55.172855,0,0
440,0.01046684,0.0000597754,,55.172855,0,0
441,0.01052068,0.0000596226,,55.172855,0,0
442,0.01012947,0.0000594697,,55.172855,0,0
443,0.01012450,0.0000593167,,55.172855,0,0
444,0.01109005,0.0000591636,,55.172855,0,0
445,0.01016792,0.0000590105,,55.172855,0,0
446,0.01110016,0.0000588573,,55.172855,0,0
447,0.01107027,0.0000587039,,55.172855,0,0
448,0.01077084,0.0000585505,,55.172855,0,0
449,0.01017381,0.0000583971,,55.172855,0,0
450,0.01223395,0.0000582435,,55.172855,0,0
451,0.01033619,0.0000580899,,55.172855,0,0
452,0.01007326,0.0000579362,,55.172855,0,0
453,0.01013194,0.0000577824,,55.172855,0,0
454,0.00971349,0.0000576285,,55.172855,0,0
455,0.01108226,0.0000574746,,55.172855,0,0
456,0.01148678,0.0000573206,,55.172855,0,0
457,0.01137177,0.0000571666,,55.172855,0,0
458,0.01075754,0.0000570124,,55.172855,0,0
459,0.01098668,0.0000568582,,55.172855,0,0
460,0.01081429,0.0000567040,,55.172855,0,0
461,0.01104576,0.0000565497,,55.172855,0,0
462,0.01111021,0.0000563953,,55.172855,0,0
463,0.00971326,0.0000562409,,55.172855,0,0
464,0.01035293,0.0000560864,,55.172855,0,0
465,0.01081546,0.0000559318,,55.172855,0,0
466,0.00984468,0.0000557773,,55.172855,0,0
467,0.01083462,0.0000556226,,55.172855,0,0
468,0.01127528,0.0000554679,,55.172855,0,0
469,0.01018448,0.0000553132,,55.172855,0,0
470,0.01022345,0.0000551584,,55.172855,0,0
471,0.01109673,0.0000550035,,55.172855,0,0
472,0.01140229,0.0000548486,,55.172855,0,0
473,0.01122580,0.0000546937,,55.172855,0,0
474,0.01107839,0.0000545387,,55.172855,0,0
475,0.01012969,0.0000543837,,55.172855,0,0
476,0.01110461,0.0000542287,,55.172855,0,0
477,0.01015596,0.0000540736,,55.172855,0,0
478,0.01087168,0.0000539185,,55.172855,0,0
479,0.01090881,0.0000537633,,55.172855,0,0
480,0.01106901,0.0000536081,,55.172855,0,0
481,0.01070520,0.0000534529,,55.172855,0,0
482,0.01003793,0.0000532977,,55.172855,0,0
483,0.01043800,0.0000531424,,55.172855,0,0
484,0.01116476,0.0000529871,,55.172855,0,0
485,0.01033674,0.0000528318,,55.172855,0,0
486,0.01015427,0.0000526764,,55.172855,0,0
487,0.01092837,0.0000525211,,55.172855,0,0
488,0.01042479,0.0000523657,,55.172855,0,0
489,0.01087331,0.0000522103,,55.172855,0,0
490,0.01051068,0.0000520548,,55.172855,0,0
491,0.01041461,0.0000518994,,55.172855,0,0
492,0.01170734,0.0000517439,,55.172855,0,0
493,0.00995430,0.0000515885,,55.172855,0,0
494,0.01051490,0.0000514330,,55.172855,0,0
495,0.01032141,0.0000512775,,55.172855,0,0
496,0.01105591,0.0000511220,,55.172855,0,0
497,0.01040077,0.0000509665,,55.172855,0,0
498,0.01066013,0.0000508110,,55.172855,0,0
499,0.01047717,0.0000506555,,55.172855,0,0
500,0.01171990,0.0000505000,51.289937,51.289937,1,0
501,0.01079166,0.0000503445,,51.289937,0,0
502,0.01077788,0.0000501890,,51.289937,0,0
503,0.01057218,0.0000500335,,51.289937,0,0
504,0.01036444,0.0000498780,,51.289937,0,0
505,0.00994190,0.0000497225,,51.289937,0,0
506,0.01062559,0.0000495670,,51.289937,0,0
507,0.01008519,0.0000494115,,51.289937,0,0
508,0.01085535,0.0000492561,,51.289937,0,0
509,0.01040289,0.0000491006,,51.289937,0,0
510,0.01049262,0.0000489452,,51.289937,0,0
511,0.01002449,0.0000487897,,51.289937,0,0
512,0.00993409,0.0000486343,,51.289937,0,0
513,0.01022359,0.0000484789,,51.289937,0,0
514,0.01117791,0.0000483236,,51.289937,0,0
515,0.01071395,0.0000481682,,51.289937,0,0
516,0.01051523,0.0000480129,,51.289937,0,0
517,0.01122770,0.0000478576,,51.289937,0,0
518,0.01029594,0.0000477023,,51.289937,0,0
519,0.01029437,0.0000475471,,51.289937,0,0
520,0.01072358,0.0000473919,,51.289937,0,0
521,0.01093475,0.0000472367,,51.289937,0,0
522,0.01073002,0.0000470815,,51.289937,0,0
523,0.01049318,0.0000469264,,51.289937,0,0
524,0.01015311,0.0000467713,,51.289937,0,0
525,0.01085423,0.0000466163,,51.289937,0,0
526,0.00986474,0.0000464613,,51.289937,0,0
527,0.00991582,0.0000463063,,51.289937,0,0
528,0.00991032,0.0000461514,,51.289937,0,0
529,0.01018222,0.0000459965,,51.289937,0,0
530,0.00991735,0.0000458416,,51.289937,0,0
531,0.01032807,0.0000456868,,51.289937,0,0
532,0.01080112,0.0000455321,,51.289937,0,0
533,0.01043628,0.0000453774,,51.289937,0,0
534,0.01079022,0.0000452227,,51.289937,0,0
535,0.01070996,0.0000450682,,51.289937,0,0
536,0.00999825,0.0000449136,,51.289937,0,0
537,0.00999798,0.0000447591,,51.289937,0,0
538,0.01092439,0.0000446047,,51.289937,0,0
539,0.00948251,0.0000444503,,51.289937,0,0
540,0.01097199,0.0000442960,,51.289937,0,0
541,0.01087330,0.0000441418,,51.289937,0,0
542,0.01101706,0.0000439876,,51.289937,0,0
543,0.01067247,0.0000438334,,51.289937,0,0
544,0.01002500,0.0000436794,,51.289937,0,0
545,0.00952582,0.0000435254,,51.289937,0,0
546,0.00984499,0.0000433715,,51.289937,0,0
547,0.01211384,0.0000432176,,51.289937,0,0
548,0.01066838,0.0000430638,,51.289937,0,0
549,0.01000919,0.0000429101,,51.289937,0,0
550,0.01004472,0.0000427565,,51.289937,0,0
551,0.01074681,0.0000426029,,51.289937,0,0
552,0.01000487,0.0000424495,,51.289937,0,0
553,0.01054310,0.0000422961,,51.289937,0,0
554,0.01143392,0.0000421427,,51.289937,0,0
555,0.01025823,0.0000419895,,51.289937,0,0
556,0.01010671,0.0000418364,,51.289937,0,0
557,0.00987503,0.0000416833,,51.289937,0,0
558,0.00986061,0.0000415303,,51.289937,0,0
559,0.01067280,0.0000413774,,51.289937,0,0
560,0.01105380,0.0000412246,,51.289937,0,0
561,0.01157988,0.0000410719,,51.289937,0,0
562,0.00943110,0.0000409193,,51.289937,0,0
563,0.01015631,0.0000407668,,51.289937,0,0
564,0.01055817,0.0000406144,,51.289937,0,0
565,0.01047550,0.0000404620,,51.289937,0,0
566,0.01018987,0.0000403098,,51.289937,0,0
567,0.01060615,0.0000401577,,51.289937,0,0
568,0.01051634,0.0000400056,,51.289937,0,0
569,0.00995875,0.0000398537,,51.289937,0,0
570,0.01003449,0.0000397019,,51.289937,0,0
571,0.01012098,0.0000395502,,51.289937,0,0
572,0.01000280,0.0000393986,,51.289937,0,0
